Symbol,Theme,source,confidence,reason,sector_mode,industry_mode,debug_theme,industry_obs,industry_mode_share,sector_obs,sector_mode_share,locked,rank_move_corr,rank_resid,rank_obs_months,needs_review,review_reasons,review_priority
KIRLFER,Steel & Ferrous,industry_mode,0.93,industry_history,Industrials,Iron & Steel/Interm.Products,,25,1.0,25,1.0,False,0.5338652299760823,0.175,48,False,,7.0
KSL,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,,27,1.0,27,1.0,False,0.04982832469478069,0.18,50,False,,7.0
MAHSEAMLES,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,,26,1.0,26,1.0,False,0.21962398145217746,0.21,49,False,,7.0
MIDHANI,Steel & Ferrous,industry_mode,0.78,industry_history,Basic Materials,Iron & Steel Products,,27,0.63,27,1.0,False,0.4630615737625122,0.145,50,False,,22.0
NSLNISP,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,,20,1.0,20,1.0,False,0.29528041814647216,0.28,43,True,high_rank_residual,15.0
RATNAMANI,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,,27,1.0,27,1.0,False,0.2609561264492141,0.1875,50,False,,7.0
SAIL,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,Steel,27,1.0,27,1.0,False,0.38090137710163785,0.1475,50,False,,7.0
SARDAEN,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,Metals,15,1.0,15,1.0,False,0.11068550619103444,0.195,38,False,,7.0
SHYAMMETL,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,Metals,27,1.0,27,1.0,False,-0.018825102722913774,0.13,50,True,rank_moves_diverge_from_theme,17.0
SURYAROSNI,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel Products,,15,1.0,15,1.0,False,0.16155384856418017,0.18,38,False,,7.0
TATASTEEL,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel/Interm.Products,Steel,27,1.0,27,1.0,False,0.38415218535217904,0.1225,50,False,,7.0
TIIL,Steel & Ferrous,industry_mode,0.93,industry_history,Industrials,Iron & Steel Products,,15,1.0,15,1.0,False,0.5027865435494338,0.1775,38,False,,7.0
USHAMART,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel Products,Metal Wires,27,1.0,27,1.0,False,0.329267676761453,0.1575,50,False,,7.0
VENUSPIPES,Steel & Ferrous,industry_mode,0.93,industry_history,Basic Materials,Iron & Steel Products,,27,1.0,27,1.0,False,0.038285316718393324,0.2825,50,True,high_rank_residual,15.0
WELCORP,Steel & Ferrous,industry_mode,0.86,industry_history,Basic Materials,Iron & Steel Products,Water,27,0.815,27,1.0,False,0.2917763702264734,0.2275,50,True,high_rank_residual,22.0
CAMS,Technology - Diversified,industry_mode|small_theme_merged_to_sector,0.65,industry_history,Technology,Capital Markets,Exchanges,27,0.63,27,1.0,False,0.44729533333853916,0.1375,50,True,low_fundamental_confidence,35.0
CENTUM,Technology - Diversified,industry_mode|small_theme_merged_to_sector,0.65,industry_history,Technology,Electronic Components,,27,1.0,27,1.0,False,0.08249594539140308,0.13,48,True,low_fundamental_confidence,35.0
CYIENTDLM,Technology - Diversified,industry_mode|small_theme_merged_to_sector,0.65,industry_history,Technology,Electronic Components,,9,1.0,9,1.0,False,0.06589731825041116,0.43,32,True,low_fundamental_confidence;high_rank_residual,43.0
ECLERX,Technology - Diversified,industry_mode|small_theme_merged_to_sector,0.65,industry_history,Technology,BPO/KPO,IT (mid),27,1.0,27,1.0,False,0.4762771593358859,0.125,50,True,low_fundamental_confidence,35.0
FSL,Technology - Diversified,industry_mode|small_theme_merged_to_sector,0.65,industry_history,Technology,BPO/KPO,,27,1.0,27,1.0,False,0.3525375527304564,0.1625,50,True,low_fundamental_confidence,35.0
OPTIEMUS,Technology - Diversified,industry_mode|small_theme_merged_to_sector,0.65,industry_history,Technology,Telecom Equipment,,15,1.0,15,1.0,False,0.24644402050092654,0.185,38,True,low_fundamental_confidence,35.0
REDINGTON,Technology - Diversified,industry_mode|small_theme_merged_to_sector,0.65,industry_history,Technology,Commodity Trading & Distribution,,27,1.0,27,1.0,False,0.31324438438284036,0.17,50,True,low_fundamental_confidence,35.0
BHARTIARTL,Telecom Services,industry_mode,0.93,industry_history,Communication Services,Telecom Services,Telecom,27,1.0,27,1.0,False,0.17482332883982488,0.1,50,False,,7.0
IDEA,Telecom Services,manual_lock,0.99,locked_override,,,Telecom,0,0.0,0,0.0,True,0.5022262505027419,0.18,23,False,,1.0
RAILTEL,Telecom Services,industry_mode,0.93,industry_history,Communication Services,Telecom Services,,23,1.0,23,1.0,False,0.6980678390175498,0.035,46,False,,7.0
ARVIND,Textiles,industry_mode,0.93,industry_history,Consumer Cyclical,Textiles,Textile,27,1.0,27,1.0,False,0.3380147266247902,0.1675,50,False,,7.0
GARFIBRES,Textiles,industry_mode,0.93,industry_history,Consumer Cyclical,Textiles,,27,1.0,27,1.0,False,0.1985252642207262,0.16,50,False,,7.0
GOKEX,Textiles,industry_mode,0.93,industry_history,Consumer Cyclical,Textiles,,27,1.0,27,1.0,False,0.4130896736360863,0.1175,50,False,,7.0
ICIL,Textiles,industry_mode,0.93,industry_history,Consumer Cyclical,Textiles,,15,1.0,15,1.0,False,0.28769881440876965,0.16,38,False,,7.0
KPRMILL,Textiles,industry_mode,0.93,industry_history,Consumer Cyclical,Textiles,Textile,27,1.0,27,1.0,False,0.3869855961686948,0.1,50,False,,7.0
MAYURUNIQ,Textiles,industry_mode,0.93,industry_history,Consumer Cyclical,Textiles,,27,1.0,27,1.0,False,0.29835386106699296,0.1,50,False,,7.0
NITINSPIN,Textiles,industry_mode,0.93,industry_history,Consumer Cyclical,Textiles,,27,1.0,27,1.0,False,0.6182838112386538,0.085,49,False,,7.0
PGIL,Textiles,debug_theme,0.74,debug_fallback,,,Textile,0,0.0,0,0.0,False,0.08579371172543764,0.36,23,True,low_fundamental_confidence;high_rank_residual;debug_fallback_needs_validation,49.0
VTL,Textiles,industry_mode,0.93,industry_history,Consumer Cyclical,Textiles,,27,1.0,27,1.0,False,0.5797524302347764,0.095,50,False,,7.0
GODFRYPHLP,Tobacco,industry_mode,0.93,industry_history,Consumer Defensive,Cigarettes-Tobacco Products,Sin Stocks,27,1.0,27,1.0,False,0.42968920503002467,0.29,50,True,high_rank_residual,15.0
ITC,Tobacco,industry_mode,0.93,industry_history,Consumer Defensive,Cigarettes-Tobacco Products,FMCG,27,1.0,27,1.0,False,0.5821038352962675,0.0,50,False,,7.0
VSTIND,Tobacco,industry_mode,0.93,industry_history,Consumer Defensive,Cigarettes-Tobacco Products,,27,1.0,27,1.0,False,0.6369966703823009,0.17,50,False,,7.0
BLUEDART,Transportation - Logistics,industry_mode,0.93,industry_history,Industrials,Transportation - Logistics,,27,1.0,27,1.0,False,0.16338455690012912,0.15,50,False,,7.0
DELHIVERY,Transportation - Logistics,industry_mode,0.93,industry_history,Industrials,Transportation - Logistics,New Gen,32,1.0,32,1.0,False,0.519085330285055,0.08,50,False,,7.0
GATEWAY,Transportation - Logistics,industry_mode,0.93,industry_history,Industrials,Transportation - Logistics,,27,1.0,27,1.0,False,0.4390247277802171,0.195,50,False,,7.0
MAHLOG,Transportation - Logistics,industry_mode,0.93,industry_history,Industrials,Transportation - Logistics,,27,1.0,27,1.0,False,0.536627019412755,0.13,50,False,,7.0
VRLLOG,Transportation - Logistics,industry_mode,0.93,industry_history,Industrials,Transportation - Logistics,,27,1.0,27,1.0,False,-0.11347940893494714,0.175,50,True,rank_moves_diverge_from_theme,17.0
IXIGO,Travel & Leisure,debug_theme|small_theme_merged_to_debug,0.62,debug_fallback,,,Travel,0,0.0,0,0.0,False,0.6878781467882764,0.2075,20,True,low_fundamental_confidence;debug_fallback_needs_validation,53.0
TBOTEK,Travel & Leisure,debug_theme|small_theme_merged_to_debug,0.62,debug_fallback,,,Travel,0,0.0,0,0.0,False,0.762064961405233,0.2075,20,True,low_fundamental_confidence;debug_fallback_needs_validation,53.0
IRCTC,Travel Support Services,industry_mode,0.93,industry_history,Industrials,Travel Support Services,Travel,27,1.0,27,1.0,False,0.27695254312909057,0.0725,50,False,,7.0
THOMASCOOK,Travel Support Services,industry_mode,0.93,industry_history,Consumer Cyclical,Travel Support Services,,27,1.0,27,1.0,False,0.6516744630885494,0.095,50,False,,7.0
YATRA,Travel Support Services,industry_mode,0.78,industry_history,Consumer Cyclical,Travel Support Services,Travel,9,1.0,9,1.0,False,0.5873652030551441,0.38,24,True,high_rank_residual,30.0
APOLLOTYRE,Tyres & Rubber,industry_mode,0.93,industry_history,Consumer Cyclical,Auto Tyres & Rubber Products,,27,1.0,27,1.0,False,0.6845195446920848,0.06,50,False,,7.0
BALKRISIND,Tyres & Rubber,industry_mode,0.93,industry_history,Consumer Cyclical,Auto Tyres & Rubber Products,,27,1.0,27,1.0,False,0.19203848278382082,0.22,50,False,,7.0
CEATLTD,Tyres & Rubber,industry_mode,0.93,industry_history,Consumer Cyclical,Auto Tyres & Rubber Products,,27,1.0,27,1.0,False,0.39780942785096907,0.0925,50,False,,7.0
JKTYRE,Tyres & Rubber,industry_mode,0.93,industry_history,Consumer Cyclical,Auto Tyres & Rubber Products,,15,1.0,15,1.0,False,0.6324074232468722,0.105,38,False,,7.0
MRF,Tyres & Rubber,industry_mode,0.93,industry_history,Consumer Cyclical,Auto Tyres & Rubber Products,,27,1.0,27,1.0,False,0.5152350849527562,0.045,50,False,,7.0
AWFIS,Unique Business Models,debug_theme|small_theme_merged_to_debug,0.62,debug_fallback,,,Unique Biz Models,0,0.0,0,0.0,False,0.3783454833276146,0.0675,20,True,low_fundamental_confidence;debug_fallback_needs_validation,53.0
ENTERO,Unique Business Models,debug_theme|small_theme_merged_to_debug,0.62,debug_fallback,,,Unique Biz Models,0,0.0,0,0.0,False,0.557787151102925,0.0675,20,True,low_fundamental_confidence;debug_fallback_needs_validation,53.0
ABLBL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,3,True,low_fundamental_confidence;unmapped,130.0
ACMESOLAR,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.21845562201987528,0.135,14,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme,140.0
AEGISVOPAK,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,3,True,low_fundamental_confidence;unmapped,130.0
AEQUS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
AFCONS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.33544388537981407,0.315,14,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
AGARWALEYE,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.2853052410654393,0.34,9,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
AIIL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.127488596292784,0.395,23,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
AJAXENGG,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.2471458590980026,0.11,9,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme,140.0
AKUMS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.41002183015167104,0.42,19,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
ALIVUS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.004305726213983315,0.1925,20,True,low_fundamental_confidence;unmapped,130.0
AMAGI,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
ANTHEM,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,1,True,low_fundamental_confidence;unmapped,130.0
ASHAPURMIN,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.44561017696998095,0.35,23,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
ATHERENERG,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,6,True,low_fundamental_confidence;unmapped,130.0
ATLANTAELE,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
AWL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.4273074119714806,0.28,23,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
BAJAJHFL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.2689320067556862,0.32,17,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
BBOX,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.5247377432008514,0.12,23,True,low_fundamental_confidence;unmapped,130.0
BHARATCOAL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
BHARTIHEXA,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.0735833923248592,0.325,20,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
BLACKBUCK,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.1695753360680663,0.42,13,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
BRIGHOTEL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,1,True,low_fundamental_confidence;unmapped,130.0
BUILDPRO,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
CANHLIFE,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
CAPILLARY,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
CARRARO,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.2263453918332692,0.27,11,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
CEIGALL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.10325759213016904,0.3075,18,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
CEMPRO,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.05386197293361644,0.305,8,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
COHANCE,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.12884393391013602,0.46,13,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
CORONA,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
CPPLUS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
CRAMC,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
CRIZAC,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,1,True,low_fundamental_confidence;unmapped,130.0
DAMCAPITAL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.2090600752106734,0.34,11,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
DYNAMATECH,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.0638078690777337,0.165,23,True,low_fundamental_confidence;unmapped,130.0
E2E,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.18565743505966792,0.18,23,True,low_fundamental_confidence;unmapped,130.0
EBGNG,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,1,True,low_fundamental_confidence;unmapped,130.0
ELLEN,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,2,True,low_fundamental_confidence;unmapped,130.0
EMCURE,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.2612551346350116,0.18,20,True,low_fundamental_confidence;unmapped,130.0
EMMVEE,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
ENRIN,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,3,True,low_fundamental_confidence;unmapped,130.0
EPACK,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.09674649672147564,0.3175,20,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
EPACKPEB,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
EUREKAFORB,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.26224599329565446,0.15,23,True,low_fundamental_confidence;unmapped,130.0
EUROPRATIK,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
FILATEX,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.18386938667760433,0.1,22,True,low_fundamental_confidence;unmapped,130.0
FIRSTCRY,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.08916733199633146,0.425,18,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
FOSECOIND,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.14004734263572619,0.21,21,True,low_fundamental_confidence;unmapped,130.0
GALLANTT,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.08471879551298592,0.33,23,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
GMRAIRPORT,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.27182303547617537,0.265,21,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
GROWW,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
HDBFS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,2,True,low_fundamental_confidence;unmapped,130.0
HEXT,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.2647890325805381,0.18,9,True,low_fundamental_confidence;unmapped,130.0
HYUNDAI,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.38093839110332495,0.285,15,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
ICICIAMC,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
IGIL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.15106886143963352,0.34,11,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
IIFLCAPS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.03631300808099613,0.13,21,True,low_fundamental_confidence;unmapped,130.0
IKS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.4419373939585843,0.15,11,True,low_fundamental_confidence;unmapped,130.0
INDGN,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.06430935107978816,0.12,20,True,low_fundamental_confidence;unmapped,130.0
INDIQUBE,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,1,True,low_fundamental_confidence;unmapped,130.0
INTERARCH,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.33274208548814216,0.38,18,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
ITCHOTELS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.7003925093375807,0.025,10,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme,140.0
JAINREC,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
JSWCEMENT,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
JSWHL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.024020739311143097,0.28,23,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
JUNIPER,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.06960987867623025,0.3275,20,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
KINGFA,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.07310834435176215,0.31,21,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
KRBL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.09001263304511128,0.31,23,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
KRN,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.02769898114427183,0.135,16,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme,140.0
KSHINTL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
LAXMIDENTL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.295432160984432,0.47,10,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
LENSKART,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
LGEINDIA,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
LOTUSDEV,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
MARATHON,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.06323585498817398,0.1,21,True,low_fundamental_confidence;unmapped,130.0
MBEL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
MEESHO,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
MIDWESTLTD,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
MUTHOOTMF,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.12597579152729693,0.36,21,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
NEPHROPLUS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
NIVABUPA,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.30972600268868244,0.145,14,True,low_fundamental_confidence;unmapped,130.0
NORTHARC,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.08507763749261593,0.28,17,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
NTPCGREEN,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.16305034142416572,0.29,13,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
OLAELEC,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.09748897318774173,0.4625,18,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
ORKLAINDIA,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
OSWALPUMPS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,3,True,low_fundamental_confidence;unmapped,130.0
PACEDIGITK,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
PATELENG,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.31247001146173564,0.43,23,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
PENIND,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.37699369219532375,0.23,23,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
PFOCUS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,-0.15705305606774375,0.325,23,True,low_fundamental_confidence;unmapped;rank_moves_diverge_from_theme;high_rank_residual,148.0
PINELABS,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
POCL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.07335954028928414,0.26,23,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
PWL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,0,True,low_fundamental_confidence;unmapped,130.0
QPOWER,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.24169037937452256,0.4,9,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
RAYMONDLSL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,0.16767318997587746,0.35,17,True,low_fundamental_confidence;unmapped;high_rank_residual,138.0
RAYMONDREL,Unmapped - Review,unmapped,0.2,no_fundamental_metadata,,,,0,0.0,0,0.0,False,,,2,True,low_fundamental_confidence;unmapped,130.0
